Participant ID,Session,Attempt,Error Angle,Hit
EH,1,1,100.45,False
EH,1,2,-2.44,False
EH,1,3,-13.5,False
EH,1,4,-8.34,False
EH,1,5,-0.73,True
EH,1,6,-12.03,False
EH,1,7,-0.84,False
EH,1,8,2.33,False
EH,1,9,0.0,True
EH,1,10,-5.93,False
EH,1,11,3.28,False
EH,1,12,-2.52,True
EH,1,13,3.48,False
EH,1,14,5.31,False
EH,1,15,5.18,False
EH,1,16,3.12,True
EH,1,17,-4.7,False
EH,1,18,1.59,True
EH,1,19,3.88,False
EH,1,20,5.76,False
EH,1,21,32.98,False
EH,1,22,26.13,False
EH,1,23,17.03,False
EH,1,24,12.32,False
EH,1,25,19.42,False
EH,1,26,17.26,False
EH,1,27,31.61,False
EH,1,28,22.97,False
EH,1,29,23.82,False
EH,1,30,25.77,False
EH,1,31,28.37,False
EH,1,32,20.83,False
EH,1,33,16.32,False
EH,1,34,14.66,False
EH,1,35,18.06,False
EH,1,36,17.41,False
EH,1,37,14.01,False
EH,1,38,8.82,False
EH,1,39,12.07,False
EH,1,40,20.92,False
EH,1,41,26.46,False
EH,1,42,21.44,False
EH,1,43,14.55,False
EH,1,44,21.47,False
EH,1,45,9.66,False
EH,1,46,-5.73,False
EH,1,47,5.47,False
EH,1,48,16.67,False
EH,1,49,16.57,False
EH,1,50,13.05,False
EH,1,51,16.95,False
EH,1,52,21.28,False
EH,1,53,9.76,False
EH,1,54,14.5,False
EH,1,55,16.87,False
EH,1,56,16.53,False
EH,1,57,13.37,False
EH,1,58,14.0,False
EH,1,59,11.88,False
EH,1,60,21.8,False
EH,1,61,12.31,False
EH,1,62,15.34,False
EH,1,63,-27.94,False
EH,1,64,18.29,False
EH,1,65,23.54,False
EH,1,66,17.84,False
EH,1,67,8.66,False
EH,1,68,20.03,False
EH,1,69,17.57,False
EH,1,70,15.93,False
EH,1,71,10.72,False
EH,1,72,16.05,False
EH,1,73,5.92,False
EH,1,74,3.31,False
EH,1,75,14.98,False
EH,1,76,8.38,False
EH,1,77,11.19,False
EH,1,78,15.29,False
EH,1,79,10.45,False
EH,1,80,10.55,False
EH,1,81,-18.6,False
EH,1,82,-23.04,False
EH,1,83,-17.48,False
EH,1,84,-4.83,False
EH,1,85,-4.95,False
EH,1,86,-6.26,False
EH,1,87,-9.75,False
EH,1,88,-7.87,False
EH,1,89,-6.63,False
EH,1,90,-6.42,False
EH,1,91,-1.74,False
EH,1,92,-10.98,False
EH,1,93,2.8,False
EH,1,94,12.23,False
EH,1,95,2.98,False
EH,1,96,-11.9,False
EH,1,97,-4.73,False
EH,1,98,11.49,False
EH,1,99,10.7,False
EH,1,100,-5.04,False
EH,1,101,-20.75,False
EH,1,102,-1.81,True
EH,1,103,2.82,False
EH,1,104,-10.32,False
EH,1,105,-1.14,True
EH,1,106,-8.02,False
EH,1,107,-0.78,True
EH,1,108,-5.3,False
EH,1,109,-2.22,False
EH,1,110,2.01,False
EH,1,111,6.93,False
EH,1,112,-0.82,True
EH,1,113,4.82,False
EH,1,114,1.38,False
EH,1,115,0.69,False
EH,1,116,-5.16,False
EH,1,117,9.04,False
EH,1,118,11.26,False
EH,1,119,1.81,False
EH,1,120,4.44,False
EH,1,121,26.42,False
EH,1,122,25.24,False
EH,1,123,9.81,False
EH,1,124,22.57,False
EH,1,125,11.82,False
EH,1,126,24.9,False
EH,1,127,16.01,False
EH,1,128,13.65,False
EH,1,129,22.94,False
EH,1,130,12.78,False
EH,1,131,11.91,False
EH,1,132,11.47,False
EH,1,133,15.12,False
EH,1,134,16.77,False
EH,1,135,14.65,False
EH,1,136,13.61,False
EH,1,137,28.29,False
EH,1,138,12.72,False
EH,1,139,16.62,False
EH,1,140,14.96,False
EH,1,141,9.89,False
EH,1,142,5.92,False
EH,1,143,3.58,False
EH,1,144,13.84,False
EH,1,145,12.38,False
EH,1,146,11.51,False
EH,1,147,11.35,False
EH,1,148,-0.03,False
EH,1,149,6.44,False
EH,1,150,19.46,False
EH,1,151,21.03,False
EH,1,152,6.46,False
EH,1,153,28.23,False
EH,1,154,10.1,False
EH,1,155,15.17,False
EH,1,156,6.56,False
EH,1,157,11.61,False
EH,1,158,11.35,False
EH,1,159,14.72,False
EH,1,160,9.69,False
EH,1,161,4.45,False
EH,1,162,13.92,False
EH,1,163,15.06,False
EH,1,164,6.02,False
EH,1,165,-0.42,False
EH,1,166,16.86,False
EH,1,167,10.55,False
EH,1,168,1.3,False
EH,1,169,9.26,False
EH,1,170,7.27,False
EH,1,171,4.54,False
EH,1,172,5.34,False
EH,1,173,-3.12,False
EH,1,174,2.54,False
EH,1,175,-6.7,False
EH,1,176,6.85,False
EH,1,177,16.22,False
EH,1,178,10.39,False
EH,1,179,8.2,False
EH,1,180,17.85,False
EH,1,181,-10.81,False
EH,1,182,-14.37,False
EH,1,183,-6.22,False
EH,1,184,-0.86,False
EH,1,185,-1.55,False
EH,1,186,0.48,False
EH,1,187,-5.82,False
EH,1,188,-3.05,False
EH,1,189,-0.54,True
EH,1,190,-9.34,False
EH,1,191,-1.63,True
EH,1,192,-2.98,True
EH,1,193,-9.38,False
EH,1,194,-6.17,False
EH,1,195,0.0,True
EH,1,196,-0.94,True
EH,1,197,-4.7,False
EH,1,198,-9.89,False
EH,1,199,-10.99,False
EH,1,200,-10.1,False
EH,1,201,-3.24,False
