Participant ID,Session,Attempt,Error Angle,Hit
NK,1,1,-34.8,False
NK,1,2,0.2,True
NK,1,3,-6.2,False
NK,1,4,-1.22,True
NK,1,5,0.4,True
NK,1,6,-1.62,True
NK,1,7,-2.37,True
NK,1,8,-2.56,True
NK,1,9,0.4,True
NK,1,10,-2.6,True
NK,1,11,0.81,True
NK,1,12,1.02,True
NK,1,13,1.99,True
NK,1,14,0.0,True
NK,1,15,-1.62,True
NK,1,16,1.7,True
NK,1,17,1.62,True
NK,1,18,-10.32,False
NK,1,19,-0.2,True
NK,1,20,-1.6,True
NK,1,21,29.81,False
NK,1,22,27.4,False
NK,1,23,26.84,False
NK,1,24,29.25,False
NK,1,25,24.89,False
NK,1,26,23.54,False
NK,1,27,94.18,False
NK,1,28,32.22,False
NK,1,29,25.1,False
NK,1,30,27.76,False
NK,1,31,20.33,False
NK,1,32,17.84,False
NK,1,33,-1.03,True
NK,1,34,1.95,True
NK,1,35,14.31,False
NK,1,36,0.0,True
NK,1,37,18.37,False
NK,1,38,19.28,False
NK,1,39,28.87,False
NK,1,40,30.0,False
NK,1,41,15.09,False
NK,1,42,23.78,False
NK,1,43,17.74,False
NK,1,44,23.25,False
NK,1,45,-1.83,True
NK,1,46,13.95,False
NK,1,47,14.34,False
NK,1,48,17.41,False
NK,1,49,6.56,False
NK,1,50,11.57,False
NK,1,51,9.07,False
NK,1,52,9.18,False
NK,1,53,12.04,False
NK,1,54,7.39,False
NK,1,55,1.1,True
NK,1,56,10.02,False
NK,1,57,9.23,False
NK,1,58,-11.36,False
NK,1,59,2.85,True
NK,1,60,9.27,False
NK,1,61,10.37,False
NK,1,62,1.47,True
NK,1,63,10.61,False
NK,1,64,-3.32,True
NK,1,65,5.12,False
NK,1,66,2.29,True
NK,1,67,-1.82,True
NK,1,68,8.71,False
NK,1,69,-14.48,False
NK,1,70,6.28,False
NK,1,71,7.11,False
NK,1,72,2.92,True
NK,1,73,16.28,False
NK,1,74,11.8,False
NK,1,75,9.0,False
NK,1,76,17.43,False
NK,1,77,12.75,False
NK,1,78,15.55,False
NK,1,79,15.17,False
NK,1,80,8.52,False
NK,1,81,-14.66,False
NK,1,82,-4.55,False
NK,1,83,-6.59,False
NK,1,84,-2.19,True
NK,1,85,-4.43,False
NK,1,86,-16.63,False
NK,1,87,-13.31,False
NK,1,88,-13.95,False
NK,1,89,-1.62,True
NK,1,90,-20.08,False
NK,1,91,-3.52,True
NK,1,92,-2.7,True
NK,1,93,0.0,True
NK,1,94,-2.72,True
NK,1,95,-0.4,True
NK,1,96,-2.22,True
NK,1,97,-0.4,True
NK,1,98,-1.02,True
NK,1,99,-1.38,True
NK,1,100,-2.79,False
NK,1,101,-3.13,True
NK,1,102,-1.22,True
NK,1,103,-3.33,True
NK,1,104,-3.31,True
NK,1,105,1.82,True
NK,1,106,2.02,True
NK,1,107,-1.92,True
NK,1,108,-0.4,True
NK,1,109,-0.38,True
NK,1,110,0.4,True
NK,1,111,-1.75,True
NK,1,112,-0.81,True
NK,1,113,-2.0,True
NK,1,114,-4.53,False
NK,1,115,3.96,False
NK,1,116,-0.75,True
NK,1,117,1.22,True
NK,1,118,-2.42,True
NK,1,119,-0.61,True
NK,1,120,-0.2,True
NK,1,121,18.29,False
NK,1,122,13.59,False
NK,1,123,13.05,False
NK,1,124,15.74,False
NK,1,125,18.62,False
NK,1,126,12.58,False
NK,1,127,17.43,False
NK,1,128,24.92,False
NK,1,129,24.91,False
NK,1,130,33.01,False
NK,1,131,40.42,False
NK,1,132,31.13,False
NK,1,133,28.3,False
NK,1,134,35.49,False
NK,1,135,23.08,False
NK,1,136,23.15,False
NK,1,137,30.57,False
NK,1,138,24.36,False
NK,1,139,27.02,False
NK,1,140,30.56,False
NK,1,141,36.82,False
NK,1,142,29.81,False
NK,1,143,26.41,False
NK,1,144,27.37,False
NK,1,145,27.02,False
NK,1,146,31.51,False
NK,1,147,34.1,False
NK,1,148,30.94,False
NK,1,149,31.89,False
NK,1,150,38.97,False
NK,1,151,23.25,False
NK,1,152,24.18,False
NK,1,153,35.03,False
NK,1,154,24.97,False
NK,1,155,27.75,False
NK,1,156,29.63,False
NK,1,157,27.92,False
NK,1,158,29.45,False
NK,1,159,31.13,False
NK,1,160,32.9,False
NK,1,161,29.29,False
NK,1,162,24.72,False
NK,1,163,28.3,False
NK,1,164,26.79,False
NK,1,165,27.18,False
NK,1,166,23.6,False
NK,1,167,29.81,False
NK,1,168,22.68,False
NK,1,169,26.66,False
NK,1,170,26.42,False
NK,1,171,20.35,False
NK,1,172,24.66,False
NK,1,173,31.99,False
NK,1,174,30.93,False
NK,1,175,33.62,False
NK,1,176,25.27,False
NK,1,177,28.69,False
NK,1,178,27.18,False
NK,1,179,32.25,False
NK,1,180,26.3,False
NK,1,181,1.23,False
NK,1,182,0.77,True
NK,1,183,-1.6,True
NK,1,184,0.4,True
NK,1,185,-1.74,True
NK,1,186,-1.94,True
NK,1,187,1.81,True
NK,1,188,-0.99,True
NK,1,189,-0.2,True
NK,1,190,-1.71,True
NK,1,191,-1.66,True
NK,1,192,2.95,True
NK,1,193,3.32,True
NK,1,194,-1.01,True
NK,1,195,-1.31,True
NK,1,196,-0.41,True
NK,1,197,-2.52,True
NK,1,198,-1.37,True
NK,1,199,-2.56,True
NK,1,200,1.82,True
NK,1,201,0.0,True
