Participant ID,Session,Attempt,Error Angle,Hit
EH,1,1,65.65,False
EH,1,2,1.73,True
EH,1,3,-0.56,True
EH,1,4,3.29,True
EH,1,5,-1.9,True
EH,1,6,9.24,False
EH,1,7,5.13,False
EH,1,8,0.9,False
EH,1,9,-0.01,False
EH,1,10,12.98,False
EH,1,11,3.92,False
EH,1,12,1.12,False
EH,1,13,3.9,False
EH,1,14,4.81,False
EH,1,15,3.25,True
EH,1,16,-3.74,False
EH,1,17,2.91,False
EH,1,18,5.23,False
EH,1,19,7.58,False
EH,1,20,3.48,False
EH,1,21,38.74,False
EH,1,22,15.93,False
EH,1,23,18.2,False
EH,1,24,2.52,True
EH,1,25,-3.03,False
EH,1,26,8.37,False
EH,1,27,6.71,False
EH,1,28,12.59,False
EH,1,29,-14.44,False
EH,1,30,3.65,True
EH,1,31,10.87,False
EH,1,32,17.05,False
EH,1,33,12.88,False
EH,1,34,11.52,False
EH,1,35,8.79,False
EH,1,36,6.99,False
EH,1,37,8.14,False
EH,1,38,3.43,False
EH,1,39,2.59,False
EH,1,40,5.06,False
EH,1,41,10.18,False
EH,1,42,25.46,False
EH,1,43,13.0,False
EH,1,44,2.35,False
EH,1,45,15.85,False
EH,1,46,21.76,False
EH,1,47,-22.34,False
EH,1,48,-10.84,False
EH,1,49,26.93,False
EH,1,50,10.74,False
EH,1,51,7.99,False
EH,1,52,14.67,False
EH,1,53,23.97,False
EH,1,54,16.94,False
EH,1,55,14.13,False
EH,1,56,13.54,False
EH,1,57,18.53,False
EH,1,58,14.83,False
EH,1,59,15.57,False
EH,1,60,17.33,False
EH,1,61,10.19,False
EH,1,62,22.34,False
EH,1,63,15.87,False
EH,1,64,28.26,False
EH,1,65,21.27,False
EH,1,66,16.94,False
EH,1,67,19.56,False
EH,1,68,21.14,False
EH,1,69,24.16,False
EH,1,70,24.01,False
EH,1,71,23.52,False
EH,1,72,30.47,False
EH,1,73,6.57,False
EH,1,74,9.39,False
EH,1,75,12.66,False
EH,1,76,9.02,False
EH,1,77,14.15,False
EH,1,78,9.77,False
EH,1,79,14.12,False
EH,1,80,-6.17,False
EH,1,81,1.26,False
EH,1,82,3.05,True
EH,1,83,9.25,False
EH,1,84,-0.59,False
EH,1,85,-4.32,False
EH,1,86,1.75,False
EH,1,87,3.88,False
EH,1,88,-7.54,False
EH,1,89,-10.06,False
EH,1,90,-2.79,False
EH,1,91,3.61,False
EH,1,92,17.17,False
EH,1,93,0.88,True
EH,1,94,0.63,True
EH,1,95,0.55,True
EH,1,96,12.06,False
EH,1,97,3.78,False
EH,1,98,4.44,False
EH,1,99,0.69,False
EH,1,100,-13.73,False
EH,1,101,5.47,False
EH,1,102,5.09,False
EH,1,103,3.24,False
EH,1,104,3.52,True
EH,1,105,-2.21,False
EH,1,106,9.01,False
EH,1,107,5.4,False
EH,1,108,8.5,False
EH,1,109,14.24,False
EH,1,110,5.39,False
EH,1,111,5.81,False
EH,1,112,-0.55,False
EH,1,113,-0.79,False
EH,1,114,-2.61,False
EH,1,115,1.7,False
EH,1,116,12.24,False
EH,1,117,7.04,False
EH,1,118,1.68,False
EH,1,119,-0.48,False
EH,1,120,-6.02,False
EH,1,121,24.56,False
EH,1,122,20.27,False
EH,1,123,-1.48,False
EH,1,124,4.18,False
EH,1,125,-10.16,False
EH,1,126,-0.93,True
EH,1,127,26.95,False
EH,1,128,27.32,False
EH,1,129,11.48,False
EH,1,130,-22.28,False
EH,1,131,23.95,False
EH,1,132,10.87,False
EH,1,133,23.8,False
EH,1,134,21.39,False
EH,1,135,16.94,False
EH,1,136,16.8,False
EH,1,137,0.2,False
EH,1,138,2.47,True
EH,1,139,20.6,False
EH,1,140,6.24,False
EH,1,141,15.5,False
EH,1,142,5.05,False
EH,1,143,-2.8,True
EH,1,144,12.79,False
EH,1,145,6.96,False
EH,1,146,12.91,False
EH,1,147,1.49,False
EH,1,148,9.38,False
EH,1,149,12.74,False
EH,1,150,12.24,False
EH,1,151,14.7,False
EH,1,152,4.91,False
EH,1,153,26.11,False
EH,1,154,16.36,False
EH,1,155,8.81,False
EH,1,156,13.81,False
EH,1,157,23.01,False
EH,1,158,21.2,False
EH,1,159,9.5,False
EH,1,160,12.53,False
EH,1,161,8.92,False
EH,1,162,14.64,False
EH,1,163,13.44,False
EH,1,164,21.02,False
EH,1,165,9.9,False
EH,1,166,25.53,False
EH,1,167,17.05,False
EH,1,168,41.19,False
EH,1,169,35.97,False
EH,1,170,25.78,False
EH,1,171,11.59,False
EH,1,172,31.34,False
EH,1,173,10.26,False
EH,1,174,20.79,False
EH,1,175,1.39,False
EH,1,176,-0.68,True
EH,1,177,8.07,False
EH,1,178,2.73,False
EH,1,179,14.06,False
EH,1,180,9.85,False
EH,1,181,-19.06,False
EH,1,182,-6.76,False
EH,1,183,-4.35,False
EH,1,184,-1.58,False
EH,1,185,-7.41,False
EH,1,186,-8.88,False
EH,1,187,10.82,False
EH,1,188,4.59,False
EH,1,189,-4.87,False
EH,1,190,2.72,True
EH,1,191,2.16,False
EH,1,192,4.04,False
EH,1,193,2.7,False
EH,1,194,-5.26,False
EH,1,195,4.8,False
EH,1,196,12.99,False
EH,1,197,-1.36,True
EH,1,198,-5.24,False
EH,1,199,-1.37,True
EH,1,200,-0.85,False
EH,1,201,0.96,True
