Participant ID,Session,Attempt,Error Angle,Hit
EH,1,1,81.17,False
EH,1,2,1.32,True
EH,1,3,0.72,True
EH,1,4,0.88,True
EH,1,5,0.89,True
EH,1,6,1.69,True
EH,1,7,5.51,False
EH,1,8,2.0,False
EH,1,9,9.77,False
EH,1,10,-2.2,True
EH,1,11,-0.2,True
EH,1,12,7.72,False
EH,1,13,9.14,False
EH,1,14,-11.58,False
EH,1,15,-0.39,False
EH,1,16,0.61,False
EH,1,17,0.81,True
EH,1,18,1.24,True
EH,1,19,7.21,False
EH,1,20,3.17,True
EH,1,21,33.77,False
EH,1,22,31.68,False
EH,1,23,25.58,False
EH,1,24,33.54,False
EH,1,25,27.12,False
EH,1,26,32.24,False
EH,1,27,27.19,False
EH,1,28,23.27,False
EH,1,29,35.28,False
EH,1,30,28.89,False
EH,1,31,20.58,False
EH,1,32,28.65,False
EH,1,33,20.7,False
EH,1,34,19.49,False
EH,1,35,21.74,False
EH,1,36,21.78,False
EH,1,37,21.79,False
EH,1,38,16.54,False
EH,1,39,17.85,False
EH,1,40,26.63,False
EH,1,41,30.57,False
EH,1,42,19.54,False
EH,1,43,28.43,False
EH,1,44,26.43,False
EH,1,45,23.26,False
EH,1,46,29.08,False
EH,1,47,16.67,False
EH,1,48,20.28,False
EH,1,49,27.37,False
EH,1,50,28.02,False
EH,1,51,29.25,False
EH,1,52,25.92,False
EH,1,53,25.28,False
EH,1,54,20.07,False
EH,1,55,17.77,False
EH,1,56,20.43,False
EH,1,57,25.54,False
EH,1,58,19.74,False
EH,1,59,19.43,False
EH,1,60,15.46,False
EH,1,61,18.79,False
EH,1,62,17.95,False
EH,1,63,15.45,False
EH,1,64,19.67,False
EH,1,65,21.16,False
EH,1,66,22.75,False
EH,1,67,28.2,False
EH,1,68,21.38,False
EH,1,69,27.71,False
EH,1,70,18.28,False
EH,1,71,28.78,False
EH,1,72,10.18,False
EH,1,73,14.92,False
EH,1,74,14.76,False
EH,1,75,22.69,False
EH,1,76,24.97,False
EH,1,77,29.98,False
EH,1,78,6.45,False
EH,1,79,13.52,False
EH,1,80,21.31,False
EH,1,81,4.82,False
EH,1,82,-0.07,False
EH,1,83,-4.91,False
EH,1,84,-0.48,True
EH,1,85,-4.65,False
EH,1,86,3.48,True
EH,1,87,-5.23,False
EH,1,88,-177.08,False
EH,1,89,1.41,True
EH,1,90,-9.41,False
EH,1,91,-1.26,False
EH,1,92,5.14,False
EH,1,93,0.37,True
EH,1,94,3.33,True
EH,1,95,6.4,False
EH,1,96,-1.22,True
EH,1,97,-0.99,True
EH,1,98,4.01,False
EH,1,99,-3.4,False
EH,1,100,0.03,True
EH,1,101,2.09,True
EH,1,102,1.35,True
EH,1,103,-1.91,False
EH,1,104,1.11,False
EH,1,105,2.45,True
EH,1,106,0.26,True
EH,1,107,6.82,False
EH,1,108,-4.87,False
EH,1,109,4.64,False
EH,1,110,0.25,True
EH,1,111,0.74,True
EH,1,112,8.83,False
EH,1,113,3.05,False
EH,1,114,-4.23,False
EH,1,115,-1.5,True
EH,1,116,-0.02,True
EH,1,117,1.06,True
EH,1,118,5.07,False
EH,1,119,1.49,True
EH,1,120,1.76,True
EH,1,121,23.32,False
EH,1,122,18.48,False
EH,1,123,21.61,False
EH,1,124,26.7,False
EH,1,125,29.69,False
EH,1,126,30.08,False
EH,1,127,25.7,False
EH,1,128,7.33,False
EH,1,129,19.03,False
EH,1,130,15.08,False
EH,1,131,20.63,False
EH,1,132,19.59,False
EH,1,133,15.54,False
EH,1,134,25.38,False
EH,1,135,7.5,False
EH,1,136,-4.11,False
EH,1,137,27.66,False
EH,1,138,22.67,False
EH,1,139,20.54,False
EH,1,140,25.0,False
EH,1,141,14.67,False
EH,1,142,17.87,False
EH,1,143,14.99,False
EH,1,144,20.02,False
EH,1,145,18.3,False
EH,1,146,24.0,False
EH,1,147,21.58,False
EH,1,148,18.85,False
EH,1,149,-6.85,False
EH,1,150,4.06,False
EH,1,151,-17.93,False
EH,1,152,-0.97,True
EH,1,153,-17.65,False
EH,1,154,-13.32,False
EH,1,155,-2.4,True
EH,1,156,30.41,False
EH,1,157,18.26,False
EH,1,158,14.32,False
EH,1,159,15.09,False
EH,1,160,15.86,False
EH,1,161,19.85,False
EH,1,162,20.04,False
EH,1,163,16.97,False
EH,1,164,8.54,False
EH,1,165,5.94,False
EH,1,166,3.92,False
EH,1,167,14.46,False
EH,1,168,20.33,False
EH,1,169,16.34,False
EH,1,170,19.19,False
EH,1,171,15.51,False
EH,1,172,19.04,False
EH,1,173,20.03,False
EH,1,174,21.44,False
EH,1,175,20.07,False
EH,1,176,14.67,False
EH,1,177,17.13,False
EH,1,178,25.22,False
EH,1,179,13.45,False
EH,1,180,26.07,False
EH,1,181,2.97,False
EH,1,182,3.2,True
EH,1,183,-7.92,False
EH,1,184,1.4,True
EH,1,185,-3.35,False
EH,1,186,-10.16,False
EH,1,187,-4.34,False
EH,1,188,-0.78,True
EH,1,189,2.48,False
EH,1,190,-0.28,True
EH,1,191,8.96,False
EH,1,192,6.89,False
EH,1,193,-0.75,True
EH,1,194,6.82,False
EH,1,195,-5.19,False
EH,1,196,5.62,False
EH,1,197,2.33,False
EH,1,198,2.97,False
EH,1,199,-0.53,False
EH,1,200,-5.4,False
EH,1,201,8.14,False
