Participant ID,Session,Attempt,Error Angle,Hit
Ka,1,1,-157.91,False
Ka,1,2,-7.93,False
Ka,1,3,1.23,False
Ka,1,4,-2.92,True
Ka,1,5,2.65,True
Ka,1,6,-0.18,False
Ka,1,7,-2.64,True
Ka,1,8,-0.31,False
Ka,1,9,-0.67,True
Ka,1,10,-0.89,True
Ka,1,11,-1.56,True
Ka,1,12,-2.58,True
Ka,1,13,3.58,False
Ka,1,14,1.7,True
Ka,1,15,1.6,True
Ka,1,16,3.37,True
Ka,1,17,3.63,True
Ka,1,18,-3.91,False
Ka,1,19,-2.27,False
Ka,1,20,2.55,True
Ka,1,21,27.8,False
Ka,1,22,3.4,True
Ka,1,23,4.16,False
Ka,1,24,1.12,True
Ka,1,25,-1.94,True
Ka,1,26,-5.29,False
Ka,1,27,-2.77,True
Ka,1,28,-12.9,False
Ka,1,29,-13.25,False
Ka,1,30,-11.47,False
Ka,1,31,-19.3,False
Ka,1,32,-1.63,True
Ka,1,33,2.6,True
Ka,1,34,-1.44,True
Ka,1,35,-1.8,True
Ka,1,36,-1.27,True
Ka,1,37,-7.32,False
Ka,1,38,-4.18,False
Ka,1,39,-0.89,True
Ka,1,40,-7.51,False
Ka,1,41,4.46,False
Ka,1,42,-8.4,False
Ka,1,43,-3.52,True
Ka,1,44,-7.8,False
Ka,1,45,-2.9,True
Ka,1,46,-1.32,True
Ka,1,47,-0.1,True
Ka,1,48,-3.42,False
Ka,1,49,-5.88,False
Ka,1,50,-2.92,True
Ka,1,51,-9.34,False
Ka,1,52,-10.75,False
Ka,1,53,-1.86,True
Ka,1,54,2.61,False
Ka,1,55,-2.24,False
Ka,1,56,-2.61,True
Ka,1,57,-4.5,False
Ka,1,58,-0.0,False
Ka,1,59,-6.69,False
Ka,1,60,-1.69,True
Ka,1,61,-2.79,True
Ka,1,62,-2.37,True
Ka,1,63,-15.13,False
Ka,1,64,-4.83,False
Ka,1,65,-5.61,False
Ka,1,66,-14.91,False
Ka,1,67,-4.26,False
Ka,1,68,-17.98,False
Ka,1,69,-12.43,False
Ka,1,70,-2.44,True
Ka,1,71,-1.26,True
Ka,1,72,2.24,True
Ka,1,73,-6.32,False
Ka,1,74,-2.86,True
Ka,1,75,-5.78,False
Ka,1,76,-1.38,True
Ka,1,77,0.37,True
Ka,1,78,8.33,False
Ka,1,79,4.09,False
Ka,1,80,5.72,False
Ka,1,81,-19.58,False
Ka,1,82,-14.89,False
Ka,1,83,-2.19,True
Ka,1,84,-4.47,False
Ka,1,85,-4.61,False
Ka,1,86,-2.8,False
Ka,1,87,-5.65,False
Ka,1,88,6.72,False
Ka,1,89,-5.25,False
Ka,1,90,-4.74,False
Ka,1,91,-0.52,True
Ka,1,92,-2.46,True
Ka,1,93,-3.03,True
Ka,1,94,-0.88,True
Ka,1,95,-3.88,False
Ka,1,96,1.53,True
Ka,1,97,-0.97,True
Ka,1,98,1.61,True
Ka,1,99,-1.49,True
Ka,1,100,-1.28,True
Ka,1,101,0.12,True
Ka,1,102,1.13,True
Ka,1,103,2.16,True
Ka,1,104,0.4,True
Ka,1,105,2.21,True
Ka,1,106,-3.14,True
Ka,1,107,-0.28,False
Ka,1,108,-1.05,True
Ka,1,109,-1.41,True
Ka,1,110,-0.45,True
Ka,1,111,-1.94,True
Ka,1,112,-0.25,True
Ka,1,113,0.34,True
Ka,1,114,-1.22,False
Ka,1,115,2.35,True
Ka,1,116,-1.97,True
Ka,1,117,2.49,True
Ka,1,118,1.72,True
Ka,1,119,-0.02,True
Ka,1,120,-2.02,True
Ka,1,121,23.53,False
Ka,1,122,-1.04,True
Ka,1,123,-1.05,True
Ka,1,124,0.56,True
Ka,1,125,-3.01,True
Ka,1,126,5.1,False
Ka,1,127,-18.17,False
Ka,1,128,-22.39,False
Ka,1,129,-18.02,False
Ka,1,130,-23.55,False
Ka,1,131,-14.45,False
Ka,1,132,-12.87,False
Ka,1,133,-12.74,False
Ka,1,134,-8.94,False
Ka,1,135,-22.58,False
Ka,1,136,-6.01,False
Ka,1,137,-4.13,False
Ka,1,138,-12.06,False
Ka,1,139,4.66,False
Ka,1,140,-4.03,False
Ka,1,141,-2.29,True
Ka,1,142,-0.78,False
Ka,1,143,-2.14,True
Ka,1,144,-2.57,False
Ka,1,145,3.89,False
Ka,1,146,-9.21,False
Ka,1,147,-4.43,False
Ka,1,148,-4.25,False
Ka,1,149,-7.38,False
Ka,1,150,-14.97,False
Ka,1,151,-14.5,False
Ka,1,152,2.35,True
Ka,1,153,-1.14,True
Ka,1,154,1.08,True
Ka,1,155,-1.45,True
Ka,1,156,-2.27,False
Ka,1,157,-8.32,False
Ka,1,158,-0.99,True
Ka,1,159,-0.23,False
Ka,1,160,-9.31,False
Ka,1,161,4.06,False
Ka,1,162,0.53,True
Ka,1,163,1.59,True
Ka,1,164,0.47,True
Ka,1,165,1.9,True
