error_angles
-2.7638573709125582
1.4169211744957062
1.5966814490799306
-2.5232662335029423
-2.4110297466112307
-0.8097804169108929
-2.179755991741522
-4.370797037907478
-1.2060487792199577
0.0
-1.223211553863129
-2.602562202499806
2.9711632619506085
0.8126515942537369
""
""
0.20103699783460577
-1.1495937942748427
-0.7902365024291875
""
""
2.4195092166563366
""
""
0.3819662047290255
""
""
-2.5404674046103364
-0.5988887754711634
0.9743240911534933
-1.6110191079416034
""
""
""
-0.18909429534375977
-1.9614176677703405
-2.901020741419499
2.6116813778983863
-3.190234292532353
-3.3548787392873547
-2.0237438392341622
""
""
""
""
""
""
""
-22.44010942507211
-18.534962925133772
-21.39861514128512
-22.023231212473362
-11.386188762741568
-18.618537251640188
-18.902798403083505
""
""
""
-11.565051177077967
-8.564161872186379
""
""
-23.76394441625523
-19.981709639103077
-14.685229283603993
""
""
-20.753887254436737
""
""
""
-20.980677568618322
""
""
-25.15914032433585
""
""
-25.267761857520284
""
""
11.415839524407016
8.407378489016477
0.0
6.165450838813973
0.7513769830242889
-0.3951370425074883
0.0
2.8434801138311885
-2.852911310786362
-3.2112480181116068
-2.2906100426385296
""
""
1.9469821253479649
-3.7084281571304536
-1.3779832463049484
0.8126515942537369
-3.3124590022163827
-0.8155432028971261
0.3951370425074883
0.0
0.5710353731147717
0.3696450618470238
2.692175889506985
3.4682292589171477
0.9946184736405826
-2.1858008067755987
-3.0891563753365396
3.1188014411727876
0.7464825746891965
0.0
3.221858925465895
-1.801160515722367
1.9614176677703405
0.19554797627085738
0.5947445152184994
-0.37447688672282553
0.8654293372805257
-0.34308439952352937
2.1610794882263713
35.44922612896466
""
""
26.40230652831708
24.40726460299754
""
""
22.522669693339175
14.456320773298552
24.55077387103534
22.284326436451554
22.768486042307305
29.635063664269317
24.010552252878444
""
""
10.985260871644428
25.58720667393036
29.635063664269317
""
""
7.833654177917525
20.10406513566817
15.319528290552803
19.54991739233455
26.137017128494968
20.72360178896525
25.938477322689433
20.772068309710598
21.766755039864947
13.412661443072592
18.298368485633375
17.55237647953984
13.694904379343408
18.29356327084668
24.30556928224458
