error_angles
-0.8069294551023745
-0.4077922565657521
0.20317567146638113
1.3923316172772255
0.0
0.1818907524971836
-0.6116754747137967
-0.9391909457355799
1.197646714608398
-0.7464825746891965
-3.112716620339459
1.6470286612587413
-0.6073530048095278
-1.1196446805291587
-2.566713135059575
0.18247001849905528
-2.1678902792211074
-2.277608958334078
-2.1579504521575537
-6.9013646904254555
-3.200706701018367
-2.0520653704086955
-2.557904550192183
-3.1622977521393887
2.088889666207002
""
""
-2.2830081082910603
1.1556658938199496
-2.3648535603549616
-4.83795524115997
-1.1381770074881843
-0.5866257075105518
-0.9036439875129543
-0.7321745775638067
-1.6576145951097472
1.5911402711945872
3.1150647599054926
""
""
-2.6630007660671433
-2.174744114610053
""
""
-21.66480461532232
""
""
-28.869309048762037
-22.95423087513248
-25.174783072890197
-15.057644337934033
-10.284680955349462
-11.720043890570434
-14.572390760814406
""
""
-17.369783937423367
-12.7075506001223
-26.06710372776946
-22.23483398157467
""
""
""
-3.29365248910355
-19.196624737078114
-16.692568127145112
""
""
-22.3718503314193
""
""
-17.67527256586262
0.2709755492900717
-21.775272167031584
-9.823140372888664
-6.659471429441897
-13.387919663540378
-1.4046340585309909
-0.8361918790679359
-19.246955793329423
6.820254438480723
3.9328962722305385
-3.503531644784458
4.701245004788243
-1.624976357524766
-1.3827330710976722
1.8476102659945959
1.6078803699137434
-1.747464806233083
1.7775743441427827
-2.4972987350536417
1.22632785989586
-1.7357045889283889
-0.4063462333090346
2.032223405812395
-0.5846305207051778
-0.5672664098579344
-3.4109449553557223
-0.7563359928257636
0.19689193807191233
-4.470057471924694
-1.815684686360475
9.117862753795789
-3.0211408762648575
1.4069818789820159
1.93850176938699
-1.0230301886678357
""
""
1.169139327907419
0.7421318042446664
-3.770487334510906
-0.600982638847937
2.019207151048367
-1.0751297105970008
-4.919662489348702
-0.29157905799254324
-1.1534504511053671
0.0
-2.573359463176823
""
""
29.62181552849041
24.03818989633935
21.02737338510361
15.247596586603109
21.347458208885264
21.347458208885264
16.831150965334967
""
""
24.444632857082002
20.50660633107612
22.259658841162057
22.40535663140856
24.049290559115473
""
""
16.801096768623953
17.39139320663375
16.209133102639026
19.20689687977685
14.663840644460741
13.7926132646008
14.531660347908888
17.471192290848467
""
""
22.832761271480216
23.244377857963606
10.636602182817299
6.801409486351811
8.864421839682723
15.597784209334211
10.237579067605262
""
""
""
""
17.005383208083487
-7.594643368591445
-1.9284223132719756
-3.90049374238189
-2.2025981617658053
-1.1852608186223967
-4.685899839502703
-7.897088719851175
-1.2060487792199577
-4.09887969166231
-2.3942477664919917
""
""
-2.783020753856615
-4.176090527604563
-0.38069725142676386
-3.0221266694654356
-1.169139327907419
-2.754374230607325
-0.7117122060356939
-1.5640013098322512
-4.122297811783642
-0.8097804169108929
-1.1623635735027378
-0.3897611953180578
-1.3762104625666218
-1.729883621813083
""
""
-3.298142993684405
-1.360330132253525
0.35697843073228097
-0.3461938504609649
-0.9122760766042206
-0.3965042551331167
-1.2610241992825593
-2.3037603246002045
-4.6915715658267905
-1.701354605326124
-1.8902637151598711
-3.5137502606049664
