x,y,feedback_block,subject_id
349.5137641660409,380.98945237434344,1,AE_bonus
459.3590728058335,294.9242088996908,1,AE_bonus
315.904022156037,460.9232177248292,1,AE_bonus
468.930801277947,449.98693494259953,1,AE_bonus
110.09959888564737,30.958523220058463,1,AE_bonus
436.4644177909679,173.96452655999954,1,AE_bonus
482.86641666656556,333.9946358022962,1,AE_bonus
292.9522445649004,348.9522445649005,1,AE_bonus
339.0840322485191,192.9710528517397,1,AE_bonus
362.73623890361847,379.9496054180108,1,AE_bonus
399.7484620517896,308.9242088996908,2,AE_bonus
498.36051538358134,413.9555892960402,2,AE_bonus
517.6349406973778,405.9282288477578,2,AE_bonus
344.8901113580985,239.97252959724827,2,AE_bonus
414.8722736781789,340.9758811457418,3,AE_bonus
298.76722556851854,45.92499283884614,4,AE_bonus
363.3923050283662,279.9212514854396,4,AE_bonus
287.6068469258149,122.98367979901077,4,AE_bonus
529.863803106985,477.9837136101585,4,AE_bonus
301.4753706719912,123.92890169705444,4,AE_bonus
405.16483647829864,230.97252959724815,4,AE_bonus
477.9572408451529,269.9144816903075,4,AE_bonus
139.01411414527547,-44.013803589776785,4,AE_bonus
525.6349406973778,411.9282288477578,4,AE_bonus
222.37116096284777,1.92430842289834,4,AE_bonus
524.9969062195771,609.9969062195771,5,AE_bonus
565.2990294006834,603.9588352808212,5,AE_bonus
497.551812056668,457.98371361015853,5,AE_bonus
533.8661098806834,533.9177142720955,5,AE_bonus
664.427592143974,698.96208232394,5,AE_bonus
541.1477601501625,556.9274446530021,5,AE_bonus
275.42266892516676,123.91324986275764,5,AE_bonus
412.15360384526525,247.95178673568483,5,AE_bonus
639.5259498167711,624.990191147515,5,AE_bonus
496.04878684202197,409.99364782595006,5,AE_bonus
718.9053395828505,663.9587354113693,5,AE_bonus
427.5575569838272,282.9242088996907,5,AE_bonus
311.93936711975175,297.9242088996908,5,AE_bonus
467.6370595306929,428.9555892960401,5,AE_bonus
431.96913333897794,220.9382666779565,5,AE_bonus
420.2390277695596,223.97105285173959,5,AE_bonus
390.1050074057222,257.9900121184548,5,AE_bonus
896.0754801148233,1052.729566762354,5,AE_bonus
94.44110954882863,-639.0603738669096,5,AE_bonus
490.4783933372858,184.93826667795622,5,AE_bonus
497.19961163192073,385.90402215603706,5,AE_bonus
518.6961525141817,275.9212514854395,5,AE_bonus
344.32419366363814,87.92890169705414,5,AE_bonus
635.4505497595986,223.97252959724818,5,AE_bonus
383.9231485897302,-63.01380358977666,5,AE_bonus
594.9772626699071,316.9242088996908,5,AE_bonus
512.3096338990188,138.92890169705458,5,AE_bonus
521.4272497306753,336.9086065400785,5,AE_bonus
431.46794360011546,135.91324986275757,5,AE_bonus
543.445055679048,283.97252959724796,5,AE_bonus
452.46788369128996,292.923196328637,6,AE_bonus
