x,y,feedback_block,subject_id,noise_x,noise_y,pint_velocity_x,pint_velocity_y,friction
347.55025913338716,305.01533687340435,1,,,-0.07626524377159032,-0.09914481690306735,0.99,AN
301.14177251063205,197.06488129439933,1,,,-0.06910881323870509,-0.0996452655999933,0.99,AN
621.461493230881,626.4870990771245,1,,,-0.056176699301841646,-0.09986968764771867,0.99,AN
363.4962488540225,331.50952047467786,1,,,-0.07167928135375827,-0.0990860654007834,0.99,AN
425.14681015385764,86.91411736413018,1,,,-0.041886971251087264,-0.09913249862757315,0.99,AN
546.5298631830588,494.96809770415496,1,,,-0.05787740588946905,-0.09967775458741876,0.99,AN
369.1559481010104,-243.69257971335028,1,,,-0.034908566676865586,-0.0990648513802941,0.99,AN
404.4461744382119,179.1245148365873,1,,,-0.0519815599819397,-0.09923752360188515,0.99,AN
478.9800062836437,294.1050118940395,1,,,-0.05232329579437497,-0.09904052418220981,0.99,AN
484.30943541305385,299.61887082610946,1,,,-0.04959025669751888,-0.09918051339503776,0.99,AN
432.5664987179365,-11.832686880374368,2,,,-0.03602523957511706,-0.0996698294911572,0.99,AN
480.8867276387539,178.12451483658725,2,,,-0.036229572108624715,-0.09923752360188515,0.99,AN
238.20896270780037,-333.95094238217143,2,,,-0.043524875836356676,-0.0994854304831009,0.99,AN
481.0919551431053,43.35893798785797,2,,,-0.02921166811216956,-0.09958523220057836,0.99,AN
395.1473108360268,71.22574291045743,2,,,-0.04694253369724234,-0.09924992838845527,0.99,AN
592.0132716206547,328.50952047467763,2,,,-0.02740678404702519,-0.09908606540078353,0.99,AN
1134.6649366665488,431.52894655928,2,,,0.08318245791364556,-0.09928228847757718,0.99,AN
672.9168163112394,346.3761223342844,2,,,-0.01330117486098932,-0.09975881145742001,0.99,AN
651.3719946897098,308.8249668106939,2,,,-0.015878734239504182,-0.09924208899690082,0.99,AN
332.93273000350956,-606.9890814512622,2,,,-0.028613434378875976,-0.09910018736098518,0.99,AN
505.5867274304178,119.22574291045723,2,,,-0.0321891659638233,-0.09924992838845527,0.99,AN
726.6178408865313,457.37556897146067,2,,,0.002850092055255524,-0.09975322193394318,0.99,AN
382.2627763532629,-27.95310118280077,2,,,-0.040028043972352205,-0.09946362441614803,0.99,AN
505.7093132621904,369.0895578506,2,,,-0.047568820830205846,-0.09989452374343229,0.99,AN
524.1211668112178,97.2257429104572,2,,,-0.029506735466837943,-0.09924992838845527,0.99,AN
630.8502208748116,211.06488129439938,2,,,-0.017678998735482655,-0.0996452655999933,0.99,AN
647.346463532902,181.90380838967704,2,,,-0.014610742756597251,-0.09902836757249268,0.99,AN
188.83538214477846,-476.167862878193,2,,,-0.04278163782603802,-0.09931451638187395,0.99,AN
737.0,215.60205195594816,2,,,-7.580956997607206e-18,-0.09901062581765308,0.99,AN
778.2875909126035,546.1979155728703,2,,,0.03042837462015458,-0.09997894518050811,0.99,AN
691.1400008976635,249.10501189403948,2,,,-0.007474756542053567,-0.09904052418220981,0.99,AN
564.7022823086056,137.53686097843732,2,,,-0.022245275844497127,-0.09936223210542057,0.99,AN
623.0455980887734,330.6188708261093,2,,,-0.020662606957299542,-0.09918051339503776,0.99,AN
478.88690719316463,95.18976900403678,2,,,-0.034211183769325464,-0.09989665660643043,0.99,AN
487.25723608774115,201.90380838967707,2,,,-0.03896198068425934,-0.09902836757249268,0.99,AN
733.0,368.1243001903292,2,,,1.0248686184761247e-17,-0.099235355457865,0.99,AN
542.5837189253941,-96.23817739058002,2,,,-0.019027463892874685,-0.09961436979210862,0.99,AN
557.6802594855194,127.68384300102053,2,,,-0.02202282308605218,-0.09983679799010318,0.99,AN
552.9572652632124,87.22574291045726,2,,,-0.022800659224374832,-0.09924992838845527,0.99,AN
457.4502010615163,266.45226886832813,2,,,-0.04798182890419567,-0.09951786735685023,0.99,AN
185.06867277270038,161.53686097843737,3,,,-0.0845320482090891,-0.09936223210542057,0.99,AN
540.1356664637598,506.65548116584665,3,,,-0.06399663094705357,-0.09955031480652776,0.99,AN
120.05539330258702,102.91411736413015,3,,,-0.08237771012713832,-0.09913249862757315,0.99,AN
360.7614015333,268.45226886832813,3,,,-0.06930708619494934,-0.0995178673568502,0.99,AN
235.83457866983153,185.53686097843757,3,,,-0.07711695626092334,-0.09936223210542054,0.99,AN
260.38908718763224,-562.2023853248809,3,,,-0.035243304925568056,-0.09997590580926442,0.99,AN
112.54365897336095,-339.7745625328509,3,,,-0.05397635326626967,-0.09924684310249593,0.99,AN
453.3183628057726,401.8049819344767,3,,,-0.0668521495532529,-0.09904022156037448,0.99,AN
56.609247301963,-181.07921771741434,3,,,-0.06777017476730829,-0.09919982103620464,0.99,AN
297.68370180435033,13.046898817199244,3,,,-0.05337072529646955,-0.09946362441614796,0.99,AN
584.3986314628605,606.5444230640122,4,-0.7066799295987961,-0.21714946795954468,-0.07328957388463658,-0.09816709562670457,0.96,AN
655.0119385493567,695.8171604629055,4,1.255683319986594,0.6859637035357737,-0.06148078623660868,-0.09808464908529466,0.96,AN
646.1658268729681,682.4791308464221,4,0.17425400280849868,-2.3124305124884614,-0.04098878356516167,-0.0990609644227168,0.96,AN
636.4880055030955,564.1850695014379,4,1.2875858942859284,-0.6883930131128909,-0.041081001676378154,-0.09610424233946026,0.96,AN
559.917041285734,669.6577813985635,4,-0.9856326187051253,1.6061226192764233,-0.09884267227738716,-0.08795160566371206,0.96,AN
571.9049648800709,600.8764966743696,4,-2.3602786086718375,1.7315852420180697,-0.08131881200812476,-0.09660211941398716,0.96,AN
585.0045491588094,564.7673635987196,4,-1.5624758963286942,-0.3090178464339976,-0.06266544461241319,-0.09932466304732875,0.96,AN
594.2358973587177,635.6316659603542,4,-0.4435899001447457,0.18590360631909653,-0.07841895675796047,-0.09874914202899412,0.96,AN
