x,y,feedback_block,subject_id,noise_x,noise_y,pint_velocity_x,pint_velocity_y,friction
399.0811611446196,275.51438551377356,6,0.4298271666410636,-0.9335409082699057,-0.056887881051398484,-0.0966403046771253,0.96,AN
401.8466072397171,271.3765983281649,6,-0.34059832961050246,2.2665415558358895,-0.05920696459870399,-0.09915004117095502,0.96,AN
508.51478426379106,627.6782740323099,6,-1.658978071314442,1.0809464269460294,-0.09709408230571559,-0.08898165773353214,0.96,AN
-91.08971675327646,-225.4184106581716,7,-1.5462060624095995,1.1714316978589978,-0.07539008034946144,-0.09913292096040255,0.97,AN
336.9030395057688,553.9132425460317,7,-2.070166030441741,5.246076748561046,-0.09809508732118649,-0.0646420930688195,0.97,AN
564.0036469423904,254.55998947020453,7,5.444562801428839,0.28061360152152826,-0.02874586689251781,-0.09856133054664548,0.97,AN
440.47766783750706,100.2393565905659,7,2.6855384132586644,-4.428389931625051,-0.038513169344618355,-0.09867931071469788,0.97,AN
415.39611380524155,390.7170858917056,7,4.132152117808385,5.892854456704765,-0.07288232977641222,-0.09839562242014932,0.97,AN
413.652307046074,176.8078526177345,7,-0.1706716208736745,-5.248745274264101,-0.051670807865650766,-0.09950360264762455,0.97,AN
400.7782620977701,469.16120213720546,7,2.0608407568582345,3.723219461414861,-0.0920951843098992,-0.09929194489046893,0.97,AN
308.64601919549625,188.92711579939225,7,-3.383989365100118,0.11035285708588616,-0.07304150516701892,-0.09873319856540291,0.97,AN
735.7465740394268,741.9113609814182,7,6.184500919625351,8.179519298582772,-0.032403432109496845,-0.09918258744046735,0.97,AN
607.0386244047246,697.784862588474,7,-1.1668143865913951,4.544470630006809,-0.0999677186962732,-0.06537048097692279,0.97,AN
628.6029992177861,449.0346347221742,8,3.192571535892459,4.285464377128991,-0.031232563626675643,-0.0980810266495734,0.97,AN
536.3889965399779,693.6299599461535,8,-1.6811709114011266,5.610218707937806,-0.098356371400434,-0.07008933163394665,0.97,AN
485.33083174470954,504.07390750925094,8,-2.8089114719429196,0.3392273105566336,-0.08512276301641081,-0.0991409629253362,0.97,AN
614.072457190861,50.36698200358767,8,2.1608265308910326,1.1172911536058157,-0.015641217279924183,-0.09715158877316292,0.97,AN
743.9285492935385,795.2499379707194,8,2.5722414760179864,5.535042187556348,0.019812116424004877,-0.09949197648652776,0.97,AN
394.03793967601445,-322.18717055715075,8,3.590406203034514,-0.21117977921112863,-0.028292962203039892,-0.09714357641262766,0.97,AN
592.6452685115073,405.87949831083307,8,1.9545908587527572,1.2332889909107014,-0.030314352943333574,-0.09906662695009054,0.97,AN
599.2758988235544,670.18091947474,8,1.594326485374874,5.281164865260654,-0.07915492153917034,-0.09968831437047998,0.97,AN
517.7497073027632,652.1003079790977,8,0.6341369184250899,5.190009215670452,-0.09935918372221492,-0.07185597955938007,0.97,AN
642.98423240468,708.504624346857,8,0.6052595982899891,2.434832191134647,-0.07775789876198212,-0.09830052062381729,0.97,AN
145.00313693475564,307.2727997573543,8,-5.169027127313833,0.2956888401891661,-0.09799012529594965,-0.0849132141619915,0.97,AN
665.9870944774108,101.64066736453417,8,6.176983256019057,0.7936898906337331,-0.007153686581306873,-0.097258584558021,0.97,AN
697.2599622246266,516.3021913340319,8,-1.042546980274394,2.2809330612238905,-0.018628286190673735,-0.09748522745750185,0.97,AN
578.5136060948855,127.84417608817077,8,0.03666479558886848,-1.7786947278551462,-0.023549825902411937,-0.09964862748928104,0.97,AN
552.5664206393138,603.3417903508551,8,-3.8364375458885753,1.7154478179341317,-0.0848835450425874,-0.09821580116446288,0.97,AN
588.3486271004867,507.9225754797947,8,-4.176492915891359,1.8846919958560875,-0.051192723122882394,-0.0974495138282435,0.97,AN
719.70487445986,383.6026942275101,8,3.8881190371513648,-2.4905061142205405,0.007555909526844873,-0.09780593568991455,0.97,AN
849.5192846253235,503.16600976571664,8,6.545636226788608,3.2022947717423533,0.04710165074765793,-0.09768491173341784,0.97,AN
663.3666087248654,448.0698140432582,8,-3.4120850994026095,-1.3234720116551653,-0.025485369243813692,-0.09779615732293183,0.97,AN
591.5242227370625,626.3163938123837,8,-4.553844035853562,1.698710544668843,-0.0906756668967017,-0.09870369695128425,0.97,AN
385.5336949076363,160.47269144751186,8,2.084554294299771,0.2889443125698714,-0.054632146142580836,-0.09783995900263641,0.97,AN
643.2037012015322,459.8512148826297,8,-0.04457270521118484,-0.06686818601249644,-0.027161402165797228,-0.09731813083608101,0.97,AN
726.194594384137,452.3760270287296,8,3.0872582769013337,2.5642181071832346,0.0028893784228721507,-0.0979270586537572,0.97,AN
675.4767843167277,553.9562260122188,8,3.713749942083338,-1.7986204841457356,-0.03192379967111584,-0.09726664947208692,0.97,AN
357.2304697389966,386.83402712597416,8,-0.6618832144069398,4.187739413415131,-0.0793204228294948,-0.09784905439849269,0.97,AN
700.1168288093281,181.81517407486635,8,2.8186362047954017,1.917657158209603,-0.0076574697198884415,-0.09724513276562799,0.97,AN
754.9438444844371,656.1606876336284,8,4.618681645492606,1.2308211535072877,0.003923568654362138,-0.09992176299667721,0.97,AN
668.8168059395947,717.6485640633267,8,2.140017514920025,3.478983805639591,-0.05844040073755396,-0.09880683549421546,0.97,AN
608.8621657814639,401.7241112018078,8,-2.824163835894396,-2.2178428672424935,-0.032272055939669766,-0.09900094564890505,0.97,AN
584.8080044945696,780.0946559585195,8,2.9840458513482697,7.196550017803599,-0.09867593714357767,-0.03111975410936475,0.97,AN
745.663995736503,321.81849166469635,9,7.840532748803505,6.3869338894501935,-0.0016526863460897476,-0.09817410017957612,0.97,AN
463.628456147125,371.9933454856011,9,2.3428902867252557,3.1014432313548155,-0.05902072813428489,-0.0993818867565343,0.97,AN
447.26680643314126,606.2107256599955,9,0.3608058283180765,7.745872848767252,-0.09796138095434388,-0.07095371803671024,0.97,AN
488.7225050582509,431.42483443219453,9,3.0777668213198823,4.5966542082589426,-0.06519725264663527,-0.09999015562335385,0.97,AN
371.9205427220605,422.50814276904896,9,5.224506662743175,1.8798016795559684,-0.08437610185662439,-0.09880067412594948,0.97,AN
459.6522645383832,186.85265014651574,9,3.327851739579316,-2.943334800720926,-0.04489871006140085,-0.09754047535541242,0.97,AN
540.0875952609589,589.4090987159499,9,7.906451917724643,2.4007282740603006,-0.07254587385140797,-0.0995531295257728,0.97,AN
704.016983741798,584.2827318077659,9,2.883037251229177,0.01948839179904449,-0.018518946970773754,-0.09956516926587662,0.97,AN
566.0729352681391,524.6606673455498,9,2.4947373271085094,-1.5767416829548635,-0.05494108324629645,-0.09820562147699971,0.97,AN
474.5502131372259,486.2146692472368,9,-2.801780422528764,-1.466905284710671,-0.06828185976255632,-0.09725587998602685,0.97,AN
636.0067660470177,793.891304964293,10,6.449572314442875,12.576405257681214,-0.09954535998605296,-0.03158055791661913,0.98,AN
951.4670045925375,488.7413405029637,10,8.903293200916725,-0.6714351055475114,0.06723188270167256,-0.09880940152635657,0.98,AN
637.671251478599,-18.48565393002518,10,6.615307299857808,-7.088438534192177,-0.008595791542166858,-0.09893539276308107,0.98,AN
646.4338895525673,398.5563695039478,10,1.6569088927638567,1.1860282448973094,-0.01929293483957274,-0.09879562253018255,0.98,AN
438.31426411379755,1181.4083039416053,10,-0.11061453322214798,17.919106004740772,-0.09253829064658615,0.09852837327943255,0.98,AN
1012.4667868595932,280.29696716760475,10,9.457276567251236,-1.0920950939476997,0.05183193746361232,-0.09815564838860674,0.98,AN
511.2239425816009,1249.922115990475,10,1.0063504616344916,13.218070245531953,-0.04515857064307609,0.09925155184878054,0.98,AN
487.18385813585,785.443341953388,10,1.127474235085117,9.984866575848928,-0.09872695136080233,-0.0221404027916289,0.98,AN
918.8931449088079,987.3141340002272,10,8.825059980977949,10.729998507264844,0.09866926855330341,0.08481209909695811,0.98,AN
-147.6699609015945,-362.1485132373789,10,-4.955660485461556,-4.622310669972393,-0.07464087522491947,-0.09887162431159072,0.98,AN
970.4555873654399,623.8639406179456,11,6.560779200517354,5.362658839686445,0.09842027469203904,-0.08966647904711854,0.98,AN
657.3361337855426,981.4474262656203,11,5.249387399985228,14.229587361678659,-0.022778595638078932,0.09800723380886572,0.98,AN
528.0680412958083,469.21658509194623,11,-0.6730073355692643,-0.4411512371022075,-0.05398777017758038,-0.09863256550927475,0.98,AN
848.8062054318955,800.80872802724,11,7.638625560342714,7.928895859773227,0.09972340867135802,-0.061078181599022396,0.98,AN
-190.0257290081168,-1144.2605765111782,11,-3.177176146252405,-7.572776733817292,-0.04603881955612193,-0.09807109073197041,0.98,AN
950.158350121702,76.88168290107647,11,7.328518228925034,-5.936512670318034,0.025286593788263947,-0.09940415809509293,0.98,AN
365.6178956471193,1175.3896329617598,11,2.839217245886464,21.15368922532894,-0.08563776732005468,0.09879875672159169,0.98,AN
237.80945528671901,782.5135276088138,11,-5.342596977472058,4.385148424119447,-0.09993279964999559,-0.00900520055022059,0.98,AN
516.6621061606205,855.9202986259395,11,-1.3224664966435042,7.391792860288143,-0.09924417339087331,0.03015411281999563,0.98,AN
1014.4994413289785,175.45538085337273,11,10.492192230675492,-2.1827836555836795,0.04526485661471166,-0.09819959136678438,0.98,AN
183.63619833459316,854.3979980655027,11,-6.975186626503627,10.793439871488093,-0.09837434761776055,0.0016439926002862657,0.98,AN
355.84306873794793,700.1941122426082,11,-7.175657080564871,5.253664195799455,-0.09898501399237787,-0.019685033641502415,0.98,AN
215.39154862529838,480.6726976182248,11,-9.86563334817209,2.6971989015351823,-0.09811393236183914,-0.06142758046939873,0.98,AN
962.8721809709066,500.4869974251681,11,6.013404800700906,1.04078029506477,0.09356437272320363,-0.09977067279579156,0.98,AN
1055.3604696402729,412.39046809746975,11,7.596597627373628,-2.2335384067996142,0.07903702247010998,-0.09865000062552332,0.98,AN
1068.7459609888792,957.9581780189106,11,10.632633162298847,10.19679893792643,0.09904212170946694,0.032346325295591685,0.98,AN
501.1928095487279,618.6157580666458,11,-3.309784187385955,1.9867156441963405,-0.09943336184978067,-0.0850345204290655,0.98,AN
1257.108794319788,-690.7627816785644,11,14.028307739998265,1.7755387624538215,0.03425071306384396,-0.09869018288156711,0.98,AN
1027.3685901912834,857.4428534268354,11,6.035887168151592,4.594103018337013,0.09979349077845918,0.019759070850562697,0.98,AN
1184.343483513159,1141.2974021810958,11,10.993511073230344,14.77659519179332,0.09874610357403601,0.07256657585258701,0.98,AN
1215.2460592338955,453.579499915038,11,13.016308763055251,-0.32611036312080666,0.09904224807782824,-0.08079403485625838,0.98,AN
633.5813526780886,651.7444414630221,11,1.109594565621087,4.742739305649191,-0.047167733931735595,-0.09898398951452286,0.98,AN
641.410024201583,745.9236978076781,11,4.908442591527838,6.093438433053587,-0.04074157585141288,-0.0988819303684274,0.98,AN
675.1712520223842,337.6325403499834,11,5.106186792603152,-3.897906730871389,-0.005471411935303239,-0.09857081964654378,0.98,AN
859.7221886639508,768.7053934826072,11,8.98922618034375,9.703206805292915,0.09897743209985112,-0.058127755576625924,0.98,AN
662.7059151429182,250.1522225811436,11,6.647604610558222,-0.6227931260296575,-0.0076181474605248566,-0.09936909707338917,0.98,AN
1098.0568255207872,557.4671687924388,11,12.17491349704895,-1.2141359900316202,0.09824358846143695,-0.07877208783647897,0.98,AN
484.4317492740216,1635.0914760560834,11,1.7139333827214285,23.93327607211859,-0.027530888176962035,0.09875615260662127,0.98,AN
835.6011468266017,297.8043891533944,11,13.402793527156094,1.6038834597227307,0.015015020490734868,-0.09824693116286295,0.98,AN
605.4392222088936,-21.59304168025198,11,6.595588295243532,-4.681848576461276,-0.00725297432572243,-0.09831711359898342,0.98,AN
666.7138820266467,283.8638843326229,12,9.717505747163253,-0.583373912458208,-0.011348988074447735,-0.09896338863417455,0.98,AN
686.4200312590478,1071.8050284446228,12,4.6345322632626855,10.659475983917527,-0.006692864472979788,0.09814887280277824,0.98,AN
914.6300513993291,182.28910279809742,12,12.740483432264496,-2.1515425761169547,0.029666056767971075,-0.09825895975158822,0.98,AN
1198.3532094150128,1284.7345099479123,12,14.197899687054957,15.687211441406053,0.09885459695263565,0.0926296057343911,0.98,AN
623.7392104380037,811.5933930518515,12,5.749047208671141,9.491926429894027,-0.09869177985954353,-0.04059179565395941,0.98,AN
422.31215975339256,399.72614390941686,12,3.8919638039414264,4.279269389103028,-0.06746802776046165,-0.09881518047690002,0.98,AN
498.87350736594624,439.9939109492912,12,5.470616458314,-0.831238420275324,-0.053332671603254105,-0.09846109270982362,0.98,AN
362.3477647101536,1257.3019785095348,12,2.2283966645444533,14.693649111126863,-0.08890465607093163,0.0997311823607933,0.98,AN
-85.26969829620164,-207.23117840475132,12,-1.5150113544296073,-3.73546076522054,-0.07481343001731154,-0.09808977736845166,0.98,AN
44.41763821051305,309.95238002897,12,-2.6339662563906274,0.5997865478998816,-0.09963234231945013,-0.07679263636480446,0.98,AN
685.3547202911637,343.31602356525156,13,0.9407908293568976,-5.650756729266206,-0.009305503115842,-0.09802251631215257,0.98,AN
455.5145705650646,463.121036257741,13,-1.7556548753835655,-1.271792077689869,-0.07840121344609763,-0.09875200131721835,0.98,AN
568.1585443076351,125.65104505272679,13,6.595329907062033,-0.27744352161730856,-0.01810977268560853,-0.09889342065253494,0.98,AN
994.007861894183,848.079940370202,13,11.59739837194361,7.407215982127921,0.09927874145007415,0.011706994980939418,0.98,AN
522.615977061569,614.749347178608,13,5.984584877278369,4.295138416745154,-0.07084322601895839,-0.09974621955297741,0.98,AN
539.0855549157963,603.9369031335577,13,4.154481469395117,5.27065447043618,-0.07787679419256299,-0.09948640984050051,0.98,AN
583.0299295224695,786.5420714702777,13,8.82052247289682,11.610978133485315,-0.09845568062294763,-0.036819243459138375,0.98,AN
917.6883986571237,783.3375771598485,13,9.60549826094338,8.069735265761649,0.09961257406329434,-0.03307243137811565,0.98,AN
-527.0242802275267,-733.0041630148258,13,-3.357640211371467,10.58952690748333,-0.07755285978926321,-0.09814323507123872,0.98,AN
510.16411615550885,-14.795435693079265,13,-2.0125726442874834,-12.230581373487738,-0.02612603521622013,-0.09802146138406674,0.98,AN
81.71641227655488,1169.5528915655275,14,-11.403642959602825,12.73858398395272,-0.09989627136924681,0.057912727513383014,0.98,AN
1193.6345807167509,407.0637942663456,14,11.483082760352914,0.2014016426915195,0.09870356205183524,-0.08153293417266329,0.98,AN
449.4644010747269,489.96401706750504,14,-3.124999839146853,-1.3304656830185946,-0.06917128965148449,-0.09911909255951339,0.98,AN
815.0845661819585,550.3646962030555,14,6.95709292098964,2.6239926506095514,0.024754835643525406,-0.09977665965687856,0.98,AN
78.80465002895261,605.6577143297043,14,-8.701828248213811,6.341427749329974,-0.09988233043731427,-0.031178665561962752,0.98,AN
991.7619154885743,246.94566737728965,14,5.819148180150208,1.600671513175019,0.04441521099561733,-0.09821965779006846,0.98,AN
825.9812490457082,704.1479506708588,14,6.434882697761074,4.832422106371817,0.09853067642008949,-0.08284219303344632,0.98,AN
894.0416863712686,1024.532424284877,14,8.547722592246362,12.320529347401871,0.09789225813884017,0.0994594640370375,0.98,AN
1105.306566032994,1252.9458147562284,14,9.470126423350031,16.000580145633343,0.08631895328890232,0.09964515060827737,0.98,AN
910.5806524373465,277.6633287770433,14,8.067520300678177,3.244909869540117,0.03730290399763006,-0.09923969733830339,0.98,AN
1340.5067733399228,1016.0990342549637,14,15.981178067525146,12.757057069750932,0.0994071830369105,0.03258698291492893,0.98,AN
532.0302833918294,589.4188130736668,14,-1.9510764884234044,3.9907232350085007,-0.08638839437910102,-0.09945662363774163,0.98,AN
809.155851951921,758.1660094072996,14,2.47352917261327,5.823876451270437,0.09891994910467106,-0.0754298631642506,0.98,AN
594.4036866009557,265.6533312196125,14,6.520670290357993,5.083999834567503,-0.02022127292683566,-0.09872121073069784,0.98,AN
536.3262252496492,981.0236483686474,14,1.8766534317360506,11.041834316125417,-0.09939198152208767,0.09441292084690914,0.98,AN
962.5219421350382,677.6743828313602,14,10.44557850143546,6.053271685244662,0.09819192725100061,-0.060491229681054824,0.98,AN
1201.5143147079757,640.9745730553512,14,14.058902073944873,4.913073915727023,0.09942626357801754,-0.04355002417812221,0.98,AN
1110.7256312222923,625.0936194210303,14,11.728755477467121,4.536931962797085,0.09966096272647024,-0.05681537232598382,0.98,AN
444.7545668361579,912.3006446117124,14,-0.0347243153731116,11.094204119724264,-0.09910323039674288,0.02276239295461512,0.98,AN
823.0517814136115,713.7917384724307,14,7.396191165401973,10.44314496415955,0.09921603451193176,-0.04648235160435275,0.98,AN
760.4994692479506,700.0927941333682,14,5.984871892782194,6.80541009486004,0.009372520375041667,-0.09852447929033652,0.98,AN
977.8174777638359,207.59765112757475,14,9.224580306322261,-3.451911278545205,0.042590964203160143,-0.09880211788344628,0.98,AN
1172.4688403263658,781.401385389715,14,12.911371005233416,9.949544446898113,0.09976201898103455,0.0005365818018887938,0.98,AN
356.5328649310051,356.40950515053163,14,-1.7910448555777345,2.9316944475940705,-0.07947067049619617,-0.09911177996778019,0.98,AN
544.7467254773316,-778.5137450744445,14,2.9626721902201925,-19.400433490768783,-0.009709962378436313,-0.09811216271884907,0.98,AN
448.40613151998787,202.92304004238824,14,0.9988301460245368,3.4828478512591263,-0.044152129893583594,-0.09925500674878789,0.98,AN
659.3642467188628,863.8403058812896,14,3.1220347098517203,8.10047591086184,-0.09968461094140951,0.05067375001918815,0.98,AN
426.453810851086,467.33072605051734,14,-1.9242322033882477,-1.1452230647814123,-0.08247324116551467,-0.09891135152666232,0.98,AN
1095.6552124316281,365.97079449377514,14,15.606100896958193,1.9020048963401672,0.09068839835352555,-0.09943988924706645,0.98,AN
52.74036607575792,381.6255107414821,14,-1.6435841108831184,13.411461472403413,-0.09950994916387304,-0.06865099170846467,0.98,AN
740.7221329819722,611.9580374314196,15,9.81162977283394,6.226255995553077,0.021382160956960196,-0.09941823774120871,0.98,AN
503.5051487639745,570.5261875386263,15,2.1911163886796614,2.97848488591773,-0.08245807589124297,-0.09960057405422228,0.98,AN
458.5016924364378,-345.31561770020596,15,7.832699309106721,-2.0156066108314286,-0.02039645490221582,-0.09896135164353123,0.98,AN
875.8969205837175,539.2883837543911,15,7.284793988147004,1.0900855503180562,0.07465275174459682,-0.0994733018123595,0.98,AN
1162.8633039177937,470.75880206109116,15,11.604231157133414,-3.5517000991199845,0.09885760779067937,-0.07126748812183313,0.98,AN
365.7355555127293,1014.3750898119557,15,-2.8715549971429764,8.632981867731619,-0.0988112320966401,0.07226574912027843,0.98,AN
257.65550887720775,317.99021714947463,15,-4.452546801011643,-0.6166272127331014,-0.09449596177097268,-0.09806021578360126,0.98,AN
1038.13085857156,219.78798349916286,15,8.841199144908511,-7.47877242297039,0.05281427610117437,-0.0989353515247192,0.98,AN
898.5936731799359,-58.955582743498624,15,10.62671513844774,-5.87398921056899,0.020721808244958156,-0.09938548110981572,0.98,AN
472.2382620775181,746.1218334182853,15,-2.9734453910103604,2.6202528363094952,-0.09871604565358535,-0.021009070186123465,0.98,AN
