Participant ID,Session,Attempt,Error Angle,Hit
Ka,1,1,-142.04,False
Ka,1,2,-0.58,True
Ka,1,3,0.96,True
Ka,1,4,3.4,False
Ka,1,5,0.27,True
Ka,1,6,2.43,True
Ka,1,7,-0.66,False
Ka,1,8,-0.54,True
Ka,1,9,2.86,False
Ka,1,10,2.94,True
Ka,1,11,1.59,True
Ka,1,12,-5.49,False
Ka,1,13,-2.71,True
Ka,1,14,-2.33,True
Ka,1,15,-2.04,True
Ka,1,16,-2.51,True
Ka,1,17,-0.12,True
Ka,1,18,-3.11,False
Ka,1,19,1.91,True
Ka,1,20,-3.19,False
Ka,1,21,6.17,False
Ka,1,22,2.62,True
Ka,1,23,5.26,False
Ka,1,24,-6.67,False
Ka,1,25,-4.24,False
Ka,1,26,2.25,True
Ka,1,27,-3.16,False
Ka,1,28,-9.9,False
Ka,1,29,-10.73,False
Ka,1,30,-10.82,False
Ka,1,31,-4.82,False
Ka,1,32,-1.59,False
Ka,1,33,-9.43,False
Ka,1,34,-3.87,False
Ka,1,35,-4.27,False
Ka,1,36,-10.03,False
Ka,1,37,-3.5,True
Ka,1,38,-7.65,False
Ka,1,39,-8.13,False
Ka,1,40,-5.9,False
Ka,1,41,-4.45,False
Ka,1,42,-12.01,False
Ka,1,43,-2.67,True
Ka,1,44,-1.59,True
Ka,1,45,-2.18,True
Ka,1,46,-1.13,True
Ka,1,47,-3.01,False
Ka,1,48,-7.74,False
Ka,1,49,-12.61,False
Ka,1,50,-3.43,True
Ka,1,51,-3.12,True
Ka,1,52,-0.43,True
Ka,1,53,-0.51,True
Ka,1,54,1.87,True
Ka,1,55,-5.57,False
Ka,1,56,-2.27,True
Ka,1,57,1.21,True
Ka,1,58,-7.99,False
Ka,1,59,-2.4,True
Ka,1,60,-1.41,True
Ka,1,61,-0.73,True
Ka,1,62,-7.06,False
Ka,1,63,-9.89,False
Ka,1,64,-6.7,False
Ka,1,65,-5.75,False
Ka,1,66,-5.56,False
Ka,1,67,-3.23,True
Ka,1,68,-1.35,True
Ka,1,69,-5.38,False
Ka,1,70,-7.65,False
Ka,1,71,-4.81,False
Ka,1,72,-10.3,False
Ka,1,73,-3.87,False
Ka,1,74,-3.66,True
Ka,1,75,-4.62,False
Ka,1,76,-6.44,False
Ka,1,77,-3.43,True
Ka,1,78,-1.19,True
Ka,1,79,-3.22,True
Ka,1,80,-2.5,True
Ka,1,81,-28.18,False
Ka,1,82,-0.65,True
Ka,1,83,-1.48,True
Ka,1,84,1.8,True
Ka,1,85,1.06,True
Ka,1,86,0.91,True
Ka,1,87,-2.16,True
Ka,1,88,-2.7,True
Ka,1,89,-2.83,True
Ka,1,90,-2.14,True
Ka,1,91,-1.98,True
Ka,1,92,-0.92,True
Ka,1,93,-2.66,True
Ka,1,94,-0.99,True
Ka,1,95,-2.35,True
Ka,1,96,-0.43,True
Ka,1,97,-0.58,True
Ka,1,98,-3.02,True
Ka,1,99,-0.02,True
Ka,1,100,2.19,True
Ka,1,101,1.47,True
Ka,1,102,-0.29,True
Ka,1,103,0.7,True
Ka,1,104,2.94,True
Ka,1,105,2.27,True
Ka,1,106,0.82,True
Ka,1,107,0.82,True
Ka,1,108,-0.41,True
Ka,1,109,1.95,True
Ka,1,110,-1.53,True
Ka,1,111,-1.25,True
Ka,1,112,-2.93,True
Ka,1,113,-0.98,True
Ka,1,114,-1.31,True
Ka,1,115,-0.37,True
Ka,1,116,-0.28,True
Ka,1,117,-1.42,True
Ka,1,118,-2.4,True
Ka,1,119,-1.95,True
Ka,1,120,1.07,True
Ka,1,121,-2.6,True
Ka,1,122,-5.36,False
Ka,1,123,-1.93,True
Ka,1,124,1.32,True
Ka,1,125,2.28,True
Ka,1,126,-0.77,True
Ka,1,127,-2.01,True
Ka,1,128,-2.64,True
Ka,1,129,-4.81,False
Ka,1,130,-3.68,True
Ka,1,131,-7.08,False
Ka,1,132,-8.38,False
Ka,1,133,1.45,True
Ka,1,134,-0.6,True
Ka,1,135,-3.88,False
Ka,1,136,1.8,True
Ka,1,137,-4.07,False
Ka,1,138,-3.05,True
Ka,1,139,-7.22,False
Ka,1,140,0.53,True
Ka,1,141,-8.2,False
Ka,1,142,-4.62,False
Ka,1,143,-7.05,False
Ka,1,144,-0.42,True
Ka,1,145,-2.42,True
Ka,1,146,-3.5,True
Ka,1,147,1.27,True
Ka,1,148,-1.61,True
Ka,1,149,-0.32,True
Ka,1,150,0.36,True
Ka,1,151,-6.89,False
Ka,1,152,-3.46,True
Ka,1,153,-2.62,True
Ka,1,154,1.21,True
Ka,1,155,3.21,True
Ka,1,156,-13.5,False
Ka,1,157,2.1,True
Ka,1,158,-5.38,False
Ka,1,159,-4.44,False
Ka,1,160,-7.26,False
Ka,1,161,6.31,False
Ka,1,162,-4.81,False
Ka,1,163,-3.01,True
Ka,1,164,0.08,True
Ka,1,165,-9.72,False
Ka,1,166,-6.32,False
Ka,1,167,-2.69,True
Ka,1,168,-6.12,False
Ka,1,169,1.52,True
Ka,1,170,2.4,True
Ka,1,171,3.43,True
Ka,1,172,5.46,False
Ka,1,173,-2.54,True
Ka,1,174,-5.94,False
Ka,1,175,-3.22,True
Ka,1,176,-4.27,False
Ka,1,177,-3.08,True
Ka,1,178,0.53,True
Ka,1,179,-8.2,False
Ka,1,180,-1.48,True
Ka,1,181,-9.52,False
Ka,1,182,-0.41,True
Ka,1,183,-1.14,True
Ka,1,184,-2.87,True
